"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","xend","yend"
"52513",-116.094525,36.0320364,2019-06-10 00:00:00,-4.66999999986228e-05,0.00019749999999874,0.000202946150491636,14460,1.28488748899612e-05,1.80298735186333,-1.21446712501572,-116.0941844,36.0319939
"52728",-116.0945717,36.0322339,2019-06-10 04:01:00,0.000412300000007804,-9.96999999998138e-05,0.000424183191565151,14400,1.18238928099655e-05,-0.237259678688074,-2.0402470305514,-116.094525,36.0320364
"52941",-116.0941594,36.0321342,2019-06-10 08:01:00,0.000787199999990662,0.000429099999998073,0.000896554878400449,14340,1.10886810499443e-05,0.499070768762461,0.736330447450535,-116.0945717,36.0322339
"53110",-116.0933722,36.0325633,2019-06-10 12:00:00,-0.00120839999999589,-0.000411100000000886,0.00127641441937593,28860,7.09115731998652e-06,-2.81367316126908,2.97044137714805,-116.0941594,36.0321342
"53581",-116.0945806,36.0321522,2019-06-10 20:01:00,0.000135299999996619,5.58999999995535e-05,0.000146392964308518,14340,1.23400979299712e-05,0.391796015425506,-3.077716130485,-116.0933722,36.0325633
"53793",-116.0944453,36.0322081,2019-06-11 00:00:00,-0.000168599999994967,-2.14000000013925e-05,0.000169952699297077,14400,1.15321478899869e-05,-3.01534012810178,2.8760491636523,-116.0945806,36.0321522
"53964",-116.0946139,36.0321867,2019-06-11 04:00:00,0.000458899999998152,-0.000129199999996388,0.000476740862521109,14460,1.22568114499757e-05,-0.274438785567495,2.74090134253428,-116.0944453,36.0322081
"54226",-116.094155,36.0320575,2019-06-11 08:01:00,-8.4700000002158e-05,5.99999999906231e-07,8.47021251230774e-05,14400,1.15454535999653e-05,3.13450894681202,-2.87423757480007,-116.0946139,36.0321867
"54409",-116.0942397,36.0320581,2019-06-11 12:01:00,-0.000729699999993727,0.000587199999998234,0.000936624754097803,28800,1.17859368499714e-05,2.4639837619792,-0.670525184832826,-116.094155,36.0320575
"54859",-116.0949694,36.0326453,2019-06-11 20:01:00,0.000499699999991776,0.00022530000000387,0.000548142481471309,28800,1.11930989199511e-05,0.423577617344058,-2.04040614463514,-116.0942397,36.0320581
"55270",-116.0944697,36.0328706,2019-06-12 04:01:00,-4.09000000018978e-05,-0.000794500000004916,0.000795552047328122,14340,8.15091209997183e-06,-1.62222984212639,-2.04580745947044,-116.0949694,36.0326453
"55439",-116.0945106,36.0320761,2019-06-12 08:00:00,-0.000169099999993705,0.000435800000005315,0.000467457431219682,28860,1.25521758800005e-05,1.94093441184768,-2.72002105320552,-116.0944697,36.0328706
"55890",-116.0946797,36.0325119,2019-06-12 16:01:00,-0.00018590000000529,0.000228399999997464,0.000294491714655622,14400,1.06815552099485e-05,2.25396939842048,0.313034986572797,-116.0945106,36.0320761
"56126",-116.0948656,36.0327403,2019-06-12 20:01:00,-0.00232330000000047,-0.00260779999999983,0.00349261273690647,1126740,1.02767209999835e-05,-2.29856334184551,1.7306525669136,-116.0946797,36.0325119
"74953",-116.0971889,36.0301325,2019-06-25 21:00:00,-4.99999998737621e-07,-2.10999999978867e-05,2.11059233370529e-05,3600,4.4866833569968e-05,-1.5944885752079,0.70407476663761,-116.0948656,36.0327403
"74979",-116.0971894,36.0301114,2019-06-25 22:00:00,5.00000000158707e-06,0,5.00000000158707e-06,3600,4.50836152099354e-05,0,1.5944885752079,-116.0971889,36.0301325
"75061",-116.0971844,36.0301114,2019-06-25 23:00:00,-9.49999999022566e-06,-5.99999999906231e-07,9.518928501369e-06,3600,4.50393042099213e-05,-3.07851853563799,-3.07851853563799,-116.0971894,36.0301114
"75093",-116.0971939,36.0301108,2019-06-26 00:00:00,5.85999999884734e-05,0.000129499999999894,0.000142141513987369,3600,4.51295892198336e-05,1.14585733286474,-2.05880943867686,-116.0971844,36.0301114
"75175",-116.0971353,36.0302403,2019-06-26 01:00:00,-0.000113899999988121,-0.000142800000006105,0.000182661024849412,3600,4.33234852099385e-05,-2.24408378159823,2.89324419271661,-116.0971939,36.0301108
"75250",-116.0972492,36.0300975,2019-06-26 02:00:00,5.55999999960477e-05,2.97000000060166e-05,6.30353075658229e-05,3600,4.57578245198917e-05,0.49061055509127,2.7346943366895,-116.0971353,36.0302403
"75302",-116.0971936,36.0301272,2019-06-26 03:00:00,0.000276400000004173,0.000491999999994164,0.000564323453346185,3660,4.49617817298677e-05,1.05894742783163,0.568336872740362,-116.0972492,36.0300975
"75401",-116.0969172,36.0306192,2019-06-26 04:01:00,-0.000257000000004837,-0.000515599999999949,0.000576100998091857,7140,3.7880754049896e-05,-2.03320189328094,-3.09214932111258,-116.0971936,36.0301272
"75504",-116.0971742,36.0301036,2019-06-26 06:00:00,0.00637999999999295,0.00101080000000309,0.00645957557738248,7260,4.50277886499321e-05,0.15712661528965,2.19032850857059,-116.0969172,36.0306192
"75660",-116.0907942,36.0311144,2019-06-26 08:01:00,0.0027411000000086,0.0024778000000012,0.00369501313259548,3540,2.01654348099853e-05,0.734989658617634,0.577863043327984,-116.0971742,36.0301036
"75681",-116.0880531,36.0335922,2019-06-26 09:00:00,6.55999999992218e-05,1.74999999984493e-05,6.78941087270731e-05,3600,2.45542941800821e-05,0.260697268388284,-0.47429239022935,-116.0907942,36.0311144
"75727",-116.0879875,36.0336097,2019-06-26 10:00:00,-5.60000000859873e-06,8.11000000027207e-05,8.12931116426084e-05,3600,2.51212385300809e-05,1.63973745078911,1.37904018240083,-116.0880531,36.0335922
"75813",-116.0879931,36.0336908,2019-06-26 11:00:00,0.00150229999999851,0.00278309999999493,0.00316268096714912,14460,2.48239728999912e-05,1.07582275875722,-0.563914692031894,-116.0879875,36.0336097
"76085",-116.0864908,36.0364739,2019-06-26 15:01:00,-0.00496809999999925,0.00387500000000074,0.00630060652715263,17940,4.09926249999878e-05,2.47918112710811,1.40335836835089,-116.0879931,36.0336908
"76406",-116.0914589,36.0403489,2019-06-26 20:00:00,-0.000978599999996277,-0.000210299999999108,0.00100094158170811,3600,2.86699746100048e-05,-2.929913190774,0.87409098929747,-116.0864908,36.0364739
"76458",-116.0924375,36.0401386,2019-06-26 21:00:00,-2.49999999937245e-05,0.000170300000000623,0.000172125216048952,7200,2.49485489800162e-05,1.71655500048799,-1.63671711591759,-116.0914589,36.0403489
"76604",-116.0924625,36.0403089,2019-06-26 23:00:00,5.79999999672509e-06,-5.19999999966103e-05,5.23224617120552e-05,3600,2.66600498900266e-05,-1.45971698666353,3.10691332002806,-116.0924375,36.0401386
"76624",-116.0924567,36.0402569,2019-06-27 00:00:00,2.89000000037731e-05,-3.30000000019481e-05,4.38658181315095e-05,7200,2.61300698100591e-05,-0.851537418736073,0.608179567927455,-116.0924625,36.0403089
"76782",-116.0924278,36.0402239,2019-06-27 02:00:00,-0.000126899999997931,-0.000206699999999671,0.000242545871948667,3600,2.58124840000419e-05,-2.12139791046821,-1.26986049173214,-116.0924567,36.0402569
"76850",-116.0925547,36.0400172,2019-06-27 03:00:00,0.000274699999991412,-9.10999999987894e-05,0.000289411990067898,3600,2.36921281000418e-05,-0.320220835315494,1.80117707515271,-116.0924278,36.0402239
"76920",-116.09228,36.0399261,2019-06-27 04:00:00,-0.00186169999999208,0.000681999999997629,0.00198268779437593,3600,2.30002784800513e-05,2.7904430310768,3.11066386639229,-116.0925547,36.0400172
"76961",-116.0941417,36.0406081,2019-06-27 05:00:00,0.000149499999992031,0.00080549999999846,0.000819256064973056,3600,3.16690164499962e-05,1.38728543843922,-1.40315759263757,-116.09228,36.0399261
